Origin,Org_Lat,Org_Lon,Dest,Dest_Lat,Dest_Lon,Day_Of_Week,Avg_Delay
DEN,39.861656,-104.673178,PIT,40.491467,-80.232872,5,16.69
DEN,39.861656,-104.673178,FLL,26.072583,-80.15275,6,7.09
BNA,36.124472,-86.678194,STL,38.748697,-90.370028,1,8.92
LGA,40.777245,-73.872608,DTW,42.212444,-83.353389,5,2.93
BWI,39.175361,-76.668333,BOS,42.364347,-71.005181,1,11.90
ORD,41.978603,-87.904842,FLL,26.072583,-80.15275,0,15.59
DFW,32.896828,-97.037997,ONT,34.056,-117.601194,0,15.51
PHX,33.434278,-112.011583,CLT,35.214,-80.943139,0,4.40
SFO,37.618972,-122.374889,IAD,38.944533,-77.455811,4,13.26
COS,38.805805,-104.700778,IAH,29.984433,-95.341442,4,11.76
JFK,40.639751,-73.778925,BUR,34.200667,-118.358667,3,16.88
SYR,43.111187,-76.106311,ATL,33.636719,-84.428067,6,5.54
DTW,42.212444,-83.353389,SYR,43.111187,-76.106311,5,5.69
DEN,39.861656,-104.673178,GSO,36.09775,-79.937306,1,7.83
DCA,38.852083,-77.037722,SEA,47.449,-122.309306,3,1.05
OMA,41.303167,-95.894069,DFW,32.896828,-97.037997,2,3.52
JFK,40.639751,-73.778925,PDX,45.588722,-122.5975,5,18.04
FLL,26.072583,-80.15275,TLH,30.396528,-84.350333,2,0.86
BWI,39.175361,-76.668333,SAN,32.733556,-117.189667,2,12.97
STL,38.748697,-90.370028,BOS,42.364347,-71.005181,3,14.65
TLH,30.396528,-84.350333,MIA,25.79325,-80.290556,3,7.49
MSY,29.993389,-90.258028,BWI,39.175361,-76.668333,4,7.98
BTV,44.471861,-73.153278,SYR,43.111187,-76.106311,4,19.00
EWR,40.6925,-74.168667,JAC,43.607333333,-110.73775,3,5.50
MDW,41.785972,-87.752417,SLC,40.788389,-111.977772,3,17.68
BWI,39.175361,-76.668333,ABQ,35.0402222,-106.6091944,2,13.31
EGE,39.642556,-106.917694,ATL,33.636719,-84.428067,6,9.31
MIA,25.79325,-80.290556,IND,39.717331,-86.294383,5,3.66
EWR,40.6925,-74.168667,BNA,36.124472,-86.678194,6,9.87
SFO,37.618972,-122.374889,BUR,34.200667,-118.358667,5,7.63
GPT,30.407278,-89.070111,DFW,32.896828,-97.037997,5,7.18
DTW,42.212444,-83.353389,MIA,25.79325,-80.290556,6,5.12
IAH,29.984433,-95.341442,JFK,40.639751,-73.778925,0,25.93
MEM,35.042417,-89.976667,LAX,33.942536,-118.408075,0,4.03
MCI,39.297606,-94.713905,DAL,32.847111,-96.851778,6,13.16
TPA,27.975472,-82.53325,CLT,35.214,-80.943139,0,4.11
GRR,42.880833,-85.522806,IAH,29.984433,-95.341442,3,27.06
SAF,35.617108,-106.089422,DFW,32.896828,-97.037997,6,12.44
HPN,41.066959,-73.707575,TPA,27.975472,-82.53325,6,3.31
SLC,40.788389,-111.977772,DFW,32.896828,-97.037997,2,5.92
PHX,33.434278,-112.011583,SBA,34.426211,-119.840372,4,1.81
BOS,42.364347,-71.005181,BNA,36.124472,-86.678194,1,7.89
SAN,32.733556,-117.189667,SEA,47.449,-122.309306,3,0.85
BOS,42.364347,-71.005181,MCI,39.297606,-94.713905,0,10.50
DEN,39.861656,-104.673178,PHX,33.434278,-112.011583,6,10.88
BDL,41.938889,-72.683222,CLT,35.214,-80.943139,6,2.90
LAS,36.080056,-115.15225,OAK,37.721278,-122.220722,5,13.93
SDF,38.1740858,-85.7364989,JFK,40.639751,-73.778925,4,4.52
MCO,28.429394,-81.308994,PIT,40.491467,-80.232872,6,15.04
CMH,39.997972,-82.891889,MSY,29.993389,-90.258028,2,-10.00
DEN,39.861656,-104.673178,SMF,38.695417,-121.590778,6,12.47
DTW,42.212444,-83.353389,FWA,40.978472,-85.195139,5,3.59
RIC,37.505167,-77.319667,EWR,40.6925,-74.168667,6,8.74
OAK,37.721278,-122.220722,CMH,39.997972,-82.891889,3,33.17
CLT,35.214,-80.943139,DFW,32.896828,-97.037997,4,7.72
DCA,38.852083,-77.037722,JAX,30.494056,-81.687861,0,3.52
PBI,26.683161,-80.095589,IAH,29.984433,-95.341442,1,6.49
DFW,32.896828,-97.037997,DRO,37.151516,-107.75377,5,9.06
LIT,34.729444,-92.224306,DEN,39.861656,-104.673178,2,14.30
DEN,39.861656,-104.673178,LIT,34.729444,-92.224306,3,11.57
ATL,33.636719,-84.428067,EYW,24.556111,-81.759556,2,10.40
OAK,37.721278,-122.220722,DEN,39.861656,-104.673178,4,17.43
JFK,40.639751,-73.778925,PHL,39.871944,-75.241139,6,12.50
IAD,38.944533,-77.455811,BUF,42.940525,-78.732167,1,16.86
DAL,32.847111,-96.851778,LBB,33.663639,-101.822778,2,9.89
LAS,36.080056,-115.15225,ONT,34.056,-117.601194,4,18.71
STL,38.748697,-90.370028,MSP,44.881956,-93.221767,6,8.60
SNA,33.675667,-117.868222,PDX,45.588722,-122.5975,6,-3.49
DFW,32.896828,-97.037997,ABQ,35.0402222,-106.6091944,6,11.01
COS,38.805805,-104.700778,IAH,29.984433,-95.341442,1,12.41
IAD,38.944533,-77.455811,BDL,41.938889,-72.683222,0,13.61
ONT,34.056,-117.601194,SJC,37.3626,-121.929022,4,12.61
MSP,44.881956,-93.221767,HDN,40.481181,-107.21766,5,4.80
RNO,39.499108,-119.768108,SFO,37.618972,-122.374889,1,15.29
BNA,36.124472,-86.678194,CHS,32.898647,-80.040528,6,10.96
DEN,39.861656,-104.673178,LBB,33.663639,-101.822778,4,11.94
PNS,30.473425,-87.186611,MIA,25.79325,-80.290556,5,6.30
PDX,45.588722,-122.5975,CLE,41.411689,-81.849794,2,4.58
PHX,33.434278,-112.011583,HNL,21.318681,-157.922428,6,4.28
PHX,33.434278,-112.011583,IAD,38.944533,-77.455811,5,0.89
PHL,39.871944,-75.241139,MIA,25.79325,-80.290556,3,10.36
FWA,40.978472,-85.195139,MSP,44.881956,-93.221767,6,8.06
AUS,30.194528,-97.669889,IAH,29.984433,-95.341442,4,8.04
DFW,32.896828,-97.037997,PIT,40.491467,-80.232872,5,10.15
DFW,32.896828,-97.037997,CLE,41.411689,-81.849794,4,12.25
SYR,43.111187,-76.106311,ATL,33.636719,-84.428067,2,6.41
BOI,43.564361,-116.222861,GEG,47.619861,-117.533833,0,9.54
CLT,35.214,-80.943139,BDL,41.938889,-72.683222,2,6.74
ATL,33.636719,-84.428067,RDU,35.877639,-78.787472,5,6.17
ORD,41.978603,-87.904842,EWR,40.6925,-74.168667,0,25.69
LAS,36.080056,-115.15225,MSP,44.881956,-93.221767,3,8.94
SFO,37.618972,-122.374889,SAT,29.533694,-98.469778,2,16.77
SEA,47.449,-122.309306,BOS,42.364347,-71.005181,4,7.15
HDN,40.481181,-107.21766,DEN,39.861656,-104.673178,6,26.00
TYS,35.810972,-83.994028,DTW,42.212444,-83.353389,3,5.64
JFK,40.639751,-73.778925,PHX,33.434278,-112.011583,3,10.57
DTW,42.212444,-83.353389,CLE,41.411689,-81.849794,2,9.68
DEN,39.861656,-104.673178,CLT,35.214,-80.943139,5,4.73
MCI,39.297606,-94.713905,IND,39.717331,-86.294383,3,18.23
ANC,61.174361,-149.996361,LAX,33.942536,-118.408075,1,0.03
DEN,39.861656,-104.673178,CVG,39.048836,-84.667822,1,14.08
DAL,32.847111,-96.851778,SMF,38.695417,-121.590778,0,22.00
MIA,25.79325,-80.290556,CVG,39.048836,-84.667822,6,4.68
SAT,29.533694,-98.469778,IAH,29.984433,-95.341442,2,4.16
LAS,36.080056,-115.15225,GEG,47.619861,-117.533833,2,14.06
MHT,42.932556,-71.435667,CLE,41.411689,-81.849794,2,-0.37
BUF,42.940525,-78.732167,DTW,42.212444,-83.353389,0,6.30
CRP,27.770361,-97.501222,HRL,26.2285,-97.654389,3,206.00
MHT,42.932556,-71.435667,DEN,39.861656,-104.673178,4,4.89
ATL,33.636719,-84.428067,PVD,41.732581,-71.420383,5,6.46
SAN,32.733556,-117.189667,DTW,42.212444,-83.353389,0,5.30
CVG,39.048836,-84.667822,PIT,40.491467,-80.232872,6,3.49
ELP,31.80725,-106.377583,LAS,36.080056,-115.15225,6,6.82
BNA,36.124472,-86.678194,HOU,29.645419,-95.278889,0,12.24
IAH,29.984433,-95.341442,AMA,35.219369,-101.705931,5,6.15
SLC,40.788389,-111.977772,JFK,40.639751,-73.778925,3,15.41
EWR,40.6925,-74.168667,HNL,21.318681,-157.922428,1,20.90
CRW,38.373147,-81.593189,IAH,29.984433,-95.341442,2,9.26
CLE,41.411689,-81.849794,MCI,39.297606,-94.713905,2,8.99
DCA,38.852083,-77.037722,JAX,30.494056,-81.687861,6,2.31
CHA,35.035278,-85.203808,DFW,32.896828,-97.037997,0,5.88
LAX,33.942536,-118.408075,GEG,47.619861,-117.533833,4,14.28
DAL,32.847111,-96.851778,PHL,39.871944,-75.241139,3,9.69
MTJ,38.509794,-107.894242,ATL,33.636719,-84.428067,5,35.78
CRW,38.373147,-81.593189,ATL,33.636719,-84.428067,6,11.03
TLH,30.396528,-84.350333,ATL,33.636719,-84.428067,6,11.37
MSP,44.881956,-93.221767,ICT,37.649944,-97.433056,0,5.41
COS,38.805805,-104.700778,IAD,38.944533,-77.455811,0,5.38
CLT,35.214,-80.943139,HOU,29.645419,-95.278889,6,8.99
MIA,25.79325,-80.290556,SFO,37.618972,-122.374889,1,11.44
ORD,41.978603,-87.904842,DTW,42.212444,-83.353389,0,15.77
SAN,32.733556,-117.189667,ATL,33.636719,-84.428067,0,3.19
BNA,36.124472,-86.678194,EWR,40.6925,-74.168667,6,12.07
DAL,32.847111,-96.851778,LBB,33.663639,-101.822778,4,12.31
MHT,42.932556,-71.435667,CLE,41.411689,-81.849794,3,8.84
IND,39.717331,-86.294383,PHL,39.871944,-75.241139,3,3.78
MDW,41.785972,-87.752417,FLL,26.072583,-80.15275,3,15.00
SYR,43.111187,-76.106311,JFK,40.639751,-73.778925,3,8.73
JFK,40.639751,-73.778925,MSP,44.881956,-93.221767,1,15.65
OKC,35.393089,-97.600733,MEM,35.042417,-89.976667,4,6.91
BFL,35.433598,-119.05677,DEN,39.861656,-104.673178,5,4.27
JAC,43.607333333,-110.73775,LAX,33.942536,-118.408075,0,13.05
JFK,40.639751,-73.778925,CLE,41.411689,-81.849794,5,14.97
SAN,32.733556,-117.189667,ABQ,35.0402222,-106.6091944,5,8.78
PSG,56.801667,-132.945278,JNU,58.354972,-134.576278,4,7.80
PDX,45.588722,-122.5975,IAD,38.944533,-77.455811,6,2.89
PHX,33.434278,-112.011583,TPA,27.975472,-82.53325,3,7.36
PIT,40.491467,-80.232872,RSW,26.536167,-81.755167,5,6.07
HNL,21.318681,-157.922428,DFW,32.896828,-97.037997,2,8.88
BWI,39.175361,-76.668333,CLE,41.411689,-81.849794,6,12.93
DAL,32.847111,-96.851778,SEA,47.449,-122.309306,6,14.77
COS,38.805805,-104.700778,SEA,47.449,-122.309306,5,4.58
DAL,32.847111,-96.851778,CHS,32.898647,-80.040528,5,9.53
DCA,38.852083,-77.037722,LEX,38.0365,-84.605889,0,2.24
ABQ,35.0402222,-106.6091944,DFW,32.896828,-97.037997,5,6.61
SFO,37.618972,-122.374889,TUS,32.116083,-110.941028,2,12.68
SDF,38.1740858,-85.7364989,EWR,40.6925,-74.168667,3,19.62
AMA,35.219369,-101.705931,DAL,32.847111,-96.851778,1,8.26
PHF,37.131894,-76.492989,DEN,39.861656,-104.673178,3,16.29
JAC,43.607333333,-110.73775,ATL,33.636719,-84.428067,4,8.26
JFK,40.639751,-73.778925,FLL,26.072583,-80.15275,5,11.97
BOI,43.564361,-116.222861,SEA,47.449,-122.309306,2,7.44
MKE,42.947222,-87.896583,BWI,39.175361,-76.668333,3,13.89
MDW,41.785972,-87.752417,CHS,32.898647,-80.040528,3,15.32
LIH,21.975983,-159.338958,PDX,45.588722,-122.5975,5,-2.36
BNA,36.124472,-86.678194,CLE,41.411689,-81.849794,3,14.92
SLC,40.788389,-111.977772,CLT,35.214,-80.943139,4,4.86
ASE,39.2232,-106.869,ATL,33.636719,-84.428067,4,23.42
MIA,25.79325,-80.290556,JFK,40.639751,-73.778925,3,17.07
PDX,45.588722,-122.5975,CLT,35.214,-80.943139,1,3.21
ATL,33.636719,-84.428067,EYW,24.556111,-81.759556,6,7.65
ORD,41.978603,-87.904842,CHS,32.898647,-80.040528,3,13.67
ATL,33.636719,-84.428067,GSP,34.895556,-82.218889,4,9.95
MCO,28.429394,-81.308994,OMA,41.303167,-95.894069,5,20.07
DCA,38.852083,-77.037722,ATL,33.636719,-84.428067,1,7.27
RSW,26.536167,-81.755167,BWI,39.175361,-76.668333,1,11.08
MDW,41.785972,-87.752417,PIT,40.491467,-80.232872,3,13.18
FLL,26.072583,-80.15275,JAX,30.494056,-81.687861,6,11.76
PHX,33.434278,-112.011583,JFK,40.639751,-73.778925,2,8.18
ORD,41.978603,-87.904842,SEA,47.449,-122.309306,6,10.96
CVG,39.048836,-84.667822,MKE,42.947222,-87.896583,5,58.25
MDW,41.785972,-87.752417,DAL,32.847111,-96.851778,2,8.65
DEN,39.861656,-104.673178,LIT,34.729444,-92.224306,4,13.30
JNU,58.354972,-134.576278,ANC,61.174361,-149.996361,0,4.82
LGA,40.777245,-73.872608,MSY,29.993389,-90.258028,1,9.88
SMF,38.695417,-121.590778,CLT,35.214,-80.943139,2,11.84
JFK,40.639751,-73.778925,DTW,42.212444,-83.353389,3,14.71
GEG,47.619861,-117.533833,OAK,37.721278,-122.220722,2,8.22
BOS,42.364347,-71.005181,BUF,42.940525,-78.732167,5,2.75
SYR,43.111187,-76.106311,MSP,44.881956,-93.221767,5,1.37
DEN,39.861656,-104.673178,CPR,42.908,-106.464417,4,8.84
ATL,33.636719,-84.428067,BMI,40.477111,-88.915917,5,9.66
SFO,37.618972,-122.374889,TUS,32.116083,-110.941028,1,12.14
PDX,45.588722,-122.5975,ONT,34.056,-117.601194,5,5.52
DFW,32.896828,-97.037997,RDU,35.877639,-78.787472,4,12.50
DTW,42.212444,-83.353389,MDW,41.785972,-87.752417,4,9.43
DFW,32.896828,-97.037997,LGA,40.777245,-73.872608,6,10.68
JAX,30.494056,-81.687861,IAD,38.944533,-77.455811,4,8.54
MKE,42.947222,-87.896583,LAX,33.942536,-118.408075,4,12.46
IAD,38.944533,-77.455811,BTV,44.471861,-73.153278,5,12.68
FLG,35.140318,-111.6692392,PHX,33.434278,-112.011583,3,1.87
PBI,26.683161,-80.095589,CLT,35.214,-80.943139,3,4.06
SAN,32.733556,-117.189667,DFW,32.896828,-97.037997,6,10.43
MSN,43.139858,-89.337514,LGA,40.777245,-73.872608,4,14.80
LFT,30.205278,-91.987611,DFW,32.896828,-97.037997,2,4.59
OAK,37.721278,-122.220722,ATL,33.636719,-84.428067,3,34.00
SFO,37.618972,-122.374889,LGB,33.817722,-118.151611,3,7.74
SYR,43.111187,-76.106311,JFK,40.639751,-73.778925,5,6.19
OGG,20.89865,-156.430458,PHX,33.434278,-112.011583,4,-4.08
GSO,36.09775,-79.937306,ATL,33.636719,-84.428067,0,9.18
MCI,39.297606,-94.713905,CLT,35.214,-80.943139,4,1.02
TUS,32.116083,-110.941028,DFW,32.896828,-97.037997,1,3.88
ONT,34.056,-117.601194,LAS,36.080056,-115.15225,3,13.91
MDW,41.785972,-87.752417,SAT,29.533694,-98.469778,4,13.08
MSP,44.881956,-93.221767,ALB,42.748267,-73.801692,2,15.41
HOU,29.645419,-95.278889,PDX,45.588722,-122.5975,6,20.44
RSW,26.536167,-81.755167,BNA,36.124472,-86.678194,1,8.05
JNU,58.354972,-134.576278,ANC,61.174361,-149.996361,3,6.19
EWR,40.6925,-74.168667,BUF,42.940525,-78.732167,5,5.25
TUL,36.198389,-95.888111,PHX,33.434278,-112.011583,5,4.73
MDW,41.785972,-87.752417,CMH,39.997972,-82.891889,6,9.61
PHX,33.434278,-112.011583,CMH,39.997972,-82.891889,3,11.41
BWI,39.175361,-76.668333,SAT,29.533694,-98.469778,6,12.82
ATL,33.636719,-84.428067,BHM,33.562942,-86.75355,3,9.58
DFW,32.896828,-97.037997,FWA,40.978472,-85.195139,0,13.25
PHX,33.434278,-112.011583,LAS,36.080056,-115.15225,5,6.12
SNA,33.675667,-117.868222,ORD,41.978603,-87.904842,3,12.08
ORD,41.978603,-87.904842,BWI,39.175361,-76.668333,2,13.04
IAH,29.984433,-95.341442,MFE,26.175833,-98.238611,2,7.67
PHX,33.434278,-112.011583,AUS,30.194528,-97.669889,4,13.51
IAH,29.984433,-95.341442,BOI,43.564361,-116.222861,5,11.62
OKC,35.393089,-97.600733,EWR,40.6925,-74.168667,2,5.97
ORD,41.978603,-87.904842,BOS,42.364347,-71.005181,1,12.39
FLL,26.072583,-80.15275,CLT,35.214,-80.943139,5,4.68
FLL,26.072583,-80.15275,IAD,38.944533,-77.455811,4,24.10
LAS,36.080056,-115.15225,TPA,27.975472,-82.53325,1,14.53
DCA,38.852083,-77.037722,CLE,41.411689,-81.849794,3,6.85
BNA,36.124472,-86.678194,MCO,28.429394,-81.308994,4,11.34
MIA,25.79325,-80.290556,ORD,41.978603,-87.904842,6,11.32
SJC,37.3626,-121.929022,SAN,32.733556,-117.189667,5,8.28
LAX,33.942536,-118.408075,PSP,33.829667,-116.506694,4,9.90
CVG,39.048836,-84.667822,SFO,37.618972,-122.374889,2,7.62
MSP,44.881956,-93.221767,FLL,26.072583,-80.15275,4,5.00
BTR,30.533167,-91.149639,ATL,33.636719,-84.428067,2,16.10
ORF,36.894611,-76.201222,MSP,44.881956,-93.221767,6,16.54
SAT,29.533694,-98.469778,SAN,32.733556,-117.189667,4,10.40
GRR,42.880833,-85.522806,CVG,39.048836,-84.667822,3,-3.92
MEM,35.042417,-89.976667,DSM,41.533972,-93.663083,4,14.00
BDL,41.938889,-72.683222,MSP,44.881956,-93.221767,6,3.07
MDW,41.785972,-87.752417,PIT,40.491467,-80.232872,5,9.22
PWM,43.646161,-70.309281,CLT,35.214,-80.943139,3,5.22
MCO,28.429394,-81.308994,HOU,29.645419,-95.278889,6,11.15
HOU,29.645419,-95.278889,BWI,39.175361,-76.668333,2,13.09
JFK,40.639751,-73.778925,CLE,41.411689,-81.849794,3,13.79
IAH,29.984433,-95.341442,CAE,33.938833,-81.119528,5,15.20
SMF,38.695417,-121.590778,SNA,33.675667,-117.868222,1,5.35
BTV,44.471861,-73.153278,DTW,42.212444,-83.353389,5,4.28
MSP,44.881956,-93.221767,CLT,35.214,-80.943139,6,2.20
RDU,35.877639,-78.787472,IAH,29.984433,-95.341442,3,12.64
OGG,20.89865,-156.430458,KOA,19.738767,-156.045631,3,-1.28
CLE,41.411689,-81.849794,PVD,41.732581,-71.420383,1,10.59
CVG,39.048836,-84.667822,JFK,40.639751,-73.778925,4,10.23
ATL,33.636719,-84.428067,BMI,40.477111,-88.915917,3,15.31
LAS,36.080056,-115.15225,JFK,40.639751,-73.778925,4,10.51
ROC,43.118866,-77.672389,LGA,40.777245,-73.872608,6,4.19
SLC,40.788389,-111.977772,ORD,41.978603,-87.904842,2,15.41
PDX,45.588722,-122.5975,EWR,40.6925,-74.168667,6,5.01
EYW,24.556111,-81.759556,LGA,40.777245,-73.872608,1,-2.50
TUL,36.198389,-95.888111,ATL,33.636719,-84.428067,4,8.97
FWA,40.978472,-85.195139,MSP,44.881956,-93.221767,4,12.68
BOS,42.364347,-71.005181,MCI,39.297606,-94.713905,6,7.53
DFW,32.896828,-97.037997,MOB,30.691231,-88.242814,3,12.86
PHL,39.871944,-75.241139,JFK,40.639751,-73.778925,2,7.01
LAS,36.080056,-115.15225,HOU,29.645419,-95.278889,1,11.29
IND,39.717331,-86.294383,DTW,42.212444,-83.353389,6,7.46
MEM,35.042417,-89.976667,IAD,38.944533,-77.455811,0,8.56
ABQ,35.0402222,-106.6091944,SLC,40.788389,-111.977772,3,-0.28
ELP,31.80725,-106.377583,SAT,29.533694,-98.469778,1,6.35
SMF,38.695417,-121.590778,PHX,33.434278,-112.011583,5,4.38
MCI,39.297606,-94.713905,JFK,40.639751,-73.778925,5,1.07
MSP,44.881956,-93.221767,SFO,37.618972,-122.374889,6,12.38
LAS,36.080056,-115.15225,IAD,38.944533,-77.455811,5,9.70
DTW,42.212444,-83.353389,IND,39.717331,-86.294383,2,6.75
OGG,20.89865,-156.430458,PHX,33.434278,-112.011583,2,-2.04
SFO,37.618972,-122.374889,DAL,32.847111,-96.851778,3,9.06
MSP,44.881956,-93.221767,CVG,39.048836,-84.667822,6,7.09
ATL,33.636719,-84.428067,CRW,38.373147,-81.593189,0,14.72
PDX,45.588722,-122.5975,SMF,38.695417,-121.590778,4,11.91
MSN,43.139858,-89.337514,SFO,37.618972,-122.374889,3,42.33
LCH,30.126112,-93.223335,IAH,29.984433,-95.341442,1,2.27
OAK,37.721278,-122.220722,PHX,33.434278,-112.011583,2,6.83
OAK,37.721278,-122.220722,SNA,33.675667,-117.868222,0,7.10
CLT,35.214,-80.943139,DTW,42.212444,-83.353389,2,5.45
SFO,37.618972,-122.374889,BOS,42.364347,-71.005181,1,12.33
IAH,29.984433,-95.341442,GJT,39.122413,-108.526735,0,0.70
DAY,39.902375,-84.219375,DEN,39.861656,-104.673178,0,9.13
DFW,32.896828,-97.037997,PDX,45.588722,-122.5975,1,10.61
DEN,39.861656,-104.673178,RNO,39.499108,-119.768108,0,12.00
ATL,33.636719,-84.428067,TYS,35.810972,-83.994028,1,9.13
HNL,21.318681,-157.922428,SMF,38.695417,-121.590778,5,8.48
MSN,43.139858,-89.337514,LGA,40.777245,-73.872608,5,12.25
GSO,36.09775,-79.937306,IAD,38.944533,-77.455811,2,15.10
OKC,35.393089,-97.600733,DFW,32.896828,-97.037997,2,5.05
OAK,37.721278,-122.220722,BNA,36.124472,-86.678194,0,4.13
BHM,33.562942,-86.75355,STL,38.748697,-90.370028,1,10.05
STL,38.748697,-90.370028,MSY,29.993389,-90.258028,6,11.54
HOU,29.645419,-95.278889,SNA,33.675667,-117.868222,5,11.69
BOI,43.564361,-116.222861,SAN,32.733556,-117.189667,1,3.00
HNL,21.318681,-157.922428,SMF,38.695417,-121.590778,1,10.42
PHL,39.871944,-75.241139,ILM,34.270615,-77.902569,1,3.00
LAX,33.942536,-118.408075,DFW,32.896828,-97.037997,0,10.41
PHL,39.871944,-75.241139,SAT,29.533694,-98.469778,3,17.57
LAS,36.080056,-115.15225,FLL,26.072583,-80.15275,4,21.15
HOU,29.645419,-95.278889,DFW,32.896828,-97.037997,6,9.77
LAX,33.942536,-118.408075,PBI,26.683161,-80.095589,4,0.23
IND,39.717331,-86.294383,TPA,27.975472,-82.53325,4,9.71
PDX,45.588722,-122.5975,MCI,39.297606,-94.713905,3,2.18
ATL,33.636719,-84.428067,LFT,30.205278,-91.987611,5,6.81
MSP,44.881956,-93.221767,SMF,38.695417,-121.590778,4,8.42
DFW,32.896828,-97.037997,XNA,36.2818694,-94.3068111,2,11.48
LGA,40.777245,-73.872608,ROA,37.325472,-79.975417,3,15.65
GPT,30.407278,-89.070111,VPS,30.48325,-86.5254,0,101.00
DTW,42.212444,-83.353389,DCA,38.852083,-77.037722,3,9.36
LGA,40.777245,-73.872608,MYR,33.67975,-78.928333,3,16.12
CLE,41.411689,-81.849794,BNA,36.124472,-86.678194,3,15.45
DTW,42.212444,-83.353389,BGR,44.807444,-68.828139,4,9.02
CMH,39.997972,-82.891889,BWI,39.175361,-76.668333,4,11.48
OAK,37.721278,-122.220722,SAN,32.733556,-117.189667,4,15.16
MDW,41.785972,-87.752417,SAN,32.733556,-117.189667,3,17.51
OAK,37.721278,-122.220722,IAH,29.984433,-95.341442,5,15.47
SAN,32.733556,-117.189667,ABQ,35.0402222,-106.6091944,3,13.88
PWM,43.646161,-70.309281,DCA,38.852083,-77.037722,1,-1.29
DFW,32.896828,-97.037997,PDX,45.588722,-122.5975,2,8.39
ATL,33.636719,-84.428067,SLC,40.788389,-111.977772,6,6.53
DEN,39.861656,-104.673178,MHT,42.932556,-71.435667,5,18.78
LGA,40.777245,-73.872608,RDU,35.877639,-78.787472,0,12.18
BDL,41.938889,-72.683222,LAS,36.080056,-115.15225,6,6.72
PHL,39.871944,-75.241139,SDF,38.1740858,-85.7364989,3,17.86
RNO,39.499108,-119.768108,SAN,32.733556,-117.189667,0,8.54
DCA,38.852083,-77.037722,SYR,43.111187,-76.106311,5,197.50
DCA,38.852083,-77.037722,MSP,44.881956,-93.221767,6,5.37
DFW,32.896828,-97.037997,SPI,39.8441,-89.677889,2,7.16
HOU,29.645419,-95.278889,SAN,32.733556,-117.189667,3,15.23
CLE,41.411689,-81.849794,ORD,41.978603,-87.904842,2,10.95
SLC,40.788389,-111.977772,TUS,32.116083,-110.941028,1,-0.14
DEN,39.861656,-104.673178,RDM,44.254066,-121.149964,5,14.32
GSP,34.895556,-82.218889,MDW,41.785972,-87.752417,2,7.12
AUS,30.194528,-97.669889,SJC,37.3626,-121.929022,3,16.03
MCO,28.429394,-81.308994,LAS,36.080056,-115.15225,0,10.28
BUF,42.940525,-78.732167,MSP,44.881956,-93.221767,6,18.18
ATL,33.636719,-84.428067,LFT,30.205278,-91.987611,6,12.43
SLC,40.788389,-111.977772,SAT,29.533694,-98.469778,3,6.08
BDL,41.938889,-72.683222,SLC,40.788389,-111.977772,6,-7.00
BNA,36.124472,-86.678194,IAD,38.944533,-77.455811,3,18.46
JAX,30.494056,-81.687861,DCA,38.852083,-77.037722,3,-1.84
BOS,42.364347,-71.005181,IAD,38.944533,-77.455811,3,10.83
PHX,33.434278,-112.011583,TUL,36.198389,-95.888111,2,15.53
BWI,39.175361,-76.668333,CHS,32.898647,-80.040528,1,13.90
GRR,42.880833,-85.522806,CLE,41.411689,-81.849794,0,4.22
SHV,32.446629,-93.8256,IAH,29.984433,-95.341442,3,6.77
BWI,39.175361,-76.668333,MYR,33.67975,-78.928333,5,14.72
PHX,33.434278,-112.011583,GEG,47.619861,-117.533833,4,9.14
CHS,32.898647,-80.040528,BOS,42.364347,-71.005181,1,10.03
MSY,29.993389,-90.258028,LFT,30.205278,-91.987611,5,60.00
SJC,37.3626,-121.929022,ONT,34.056,-117.601194,1,6.73
ATL,33.636719,-84.428067,OMA,41.303167,-95.894069,6,7.21
JNU,58.354972,-134.576278,YAK,59.3012,-139.3937,1,6.17
DFW,32.896828,-97.037997,MFE,26.175833,-98.238611,2,10.89
CMH,39.997972,-82.891889,BWI,39.175361,-76.668333,0,11.13
SDF,38.1740858,-85.7364989,MDW,41.785972,-87.752417,4,10.61
HDN,40.481181,-107.21766,IAD,38.944533,-77.455811,5,11.33
BDL,41.938889,-72.683222,PBI,26.683161,-80.095589,1,10.80
MHT,42.932556,-71.435667,PHL,39.871944,-75.241139,4,-0.51
ORD,41.978603,-87.904842,ORF,36.894611,-76.201222,0,19.81
EWR,40.6925,-74.168667,MCO,28.429394,-81.308994,5,9.83
SJC,37.3626,-121.929022,LAX,33.942536,-118.408075,3,9.18
TUL,36.198389,-95.888111,MEM,35.042417,-89.976667,1,16.20
PBI,26.683161,-80.095589,DFW,32.896828,-97.037997,3,10.21
PDX,45.588722,-122.5975,MDW,41.785972,-87.752417,0,7.21
BWI,39.175361,-76.668333,RSW,26.536167,-81.755167,0,15.41
JFK,40.639751,-73.778925,MCI,39.297606,-94.713905,1,24.31
LGA,40.777245,-73.872608,PBI,26.683161,-80.095589,1,13.01
LAX,33.942536,-118.408075,FLL,26.072583,-80.15275,5,13.06
GRR,42.880833,-85.522806,CLE,41.411689,-81.849794,3,7.06
MSP,44.881956,-93.221767,PDX,45.588722,-122.5975,3,9.04
BOS,42.364347,-71.005181,LGA,40.777245,-73.872608,2,3.67
LAX,33.942536,-118.408075,MDW,41.785972,-87.752417,5,13.08
